Date,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore
2022-12-01,9768.148252688172,1049.5289650537636,26240.748252688172,874.5733870967742,28851.49865266404,15263.743502397374,1000.0004241356233,646.0525537634409,630.3655913978495,644.219623655914,17524.461559139785,5288.774731182795,-5590.464516129032,16717.72123655914,154455.1234128346,73041.69838709677,444.0099462365592,4192.465793424134,58.030039801117624,52.227197950723514,124795.33017425456,5263.489784946236,2547.1665322580643,6853.527688172043,24063.021124367293
2023-01-01,9427.089247311827,1464.6520161290323,23632.329435483873,1406.5977150537635,22719.891931959053,12017.864414840413,957.4291499404106,419.6423387096774,503.7443548387096,642.168817204301,20025.313037634405,5911.200000000001,-5221.373118279569,18429.179838709675,158202.32762674944,76789.20685483872,441.4989247311828,4052.545253467622,72.61105808366985,65.67602565824157,118900.98964686968,7188.936155913979,2377.265053763441,7732.29623655914,31738.088471509356
2023-02-01,9753.844791666666,3118.96212797619,25042.316964285714,1298.4041666666667,28194.815881670045,12597.556657062649,1054.7962013466733,384.40223214285714,510.10535714285714,642.2595238095238,16346.526785714286,4339.628422619047,-4121.458779761905,15932.080208333335,158778.58383991895,76974.35089285715,447.33511904761906,4200.9591374324555,73.18356055808849,66.08373688108453,122731.06268838653,13922.074553571429,2604.032886904762,5459.916666666666,26336.656447885005
2023-03-01,9135.004301075269,3231.1694220430104,20230.055913978493,1469.2075268817205,21854.36178893176,10002.983940717924,921.1967581161313,302.615188172043,504.25967741935483,615.5833333333333,18190.949059139784,4668.881317204301,-4818.579032258065,14961.105376344085,170739.4102821399,68812.61102150536,452.6786290322581,4455.17586054288,63.94364638610354,50.692663413228274,122953.5669249675,19273.80067204301,2518.717741935484,6914.626747311828,27932.54768892598
2023-04-01,8206.015555555556,2828.6302083333335,18821.511527777777,1294.0190277777776,18146.173482221096,7336.9009570372245,647.9638880673837,145.36805555555557,298.2023611111111,632.8123611111112,19826.11736111111,4676.160138888889,-5059.2975,13025.279444444443,258509.14145518813,65788.64791666667,451.32166666666666,4811.057339725501,67.22634043682275,44.40475366628593,187863.7831767153,26684.60625,2504.804722222222,4894.883055555556,21046.65682109641
2023-05-01,7549.198790322581,3606.3796370967743,14454.147311827957,1098.6055107526884,15482.705784215961,5513.459913525304,642.5905439967097,169.0643817204301,209.16155913978494,640.4529569892474,25178.426209677422,4679.040188172043,-4510.89126344086,13148.765860215053,243076.14684637022,58266.2376344086,432.16706989247314,4397.894595210181,63.395637698415925,47.99872629358447,172244.13020754396,31601.412231182796,2651.608870967742,4454.691801075269,19079.300607113328
2023-06-01,7215.707916666666,4398.725138888888,15123.15625,807.4694444444444,19405.995911643025,5540.2858141252955,570.9800945626478,206.78694444444446,166.47458333333333,620.1334722222222,23782.420972222222,4686.973055555555,-3238.345138888889,13685.516944444444,134545.48578828826,59632.02611111112,431.65777777777777,4234.874354314421,63.082460106382975,46.00600866380565,100406.49075304471,35897.23527777778,2283.8456944444447,3702.8294444444446,12960.168841607567
2023-07-01,7270.869489247311,3771.7010752688175,14946.5936827957,1089.111559139785,21067.224663588528,5240.403866652108,652.23006073085,78.24556451612904,50.72069892473118,610.6946236559139,18898.5873655914,4231.24314516129,-3576.670564516129,11225.765591397849,133990.6783430565,63138.06747311828,418.8057795698925,3993.175697780828,69.19707992762214,51.53571239158919,95820.85602407916,35020.656182795705,2784.0907258064517,5619.215994623656,17893.84042423203
2023-08-01,7484.54811827957,4204.376411290323,16243.244489247312,1359.9041666666667,19888.77926495529,6187.93987080113,610.2544223662877,141.59422043010753,136.08763440860213,601.4432795698925,19153.05309139785,4688.845698924732,-4008.438978494624,12936.240725806452,130336.08635752689,61824.75873655914,411.2729838709677,3852.5450718918164,68.93016677359672,56.235908109774904,96166.4815860215,31967.509811827957,2825.7655913978497,3848.8409946236557,16371.936389730237
2023-09-01,7627.966666666666,3918.9425694444444,18221.454027777778,1449.497361111111,20414.151561258554,7088.890259111754,638.0671777141145,134.8148611111111,107.46833333333333,630.8366666666666,17172.823194444445,4442.55875,-3938.826666666667,10790.1775,132283.07493055557,64927.61583333334,417.07416666666666,3585.4073459465667,62.241598937405236,49.82936573078091,98822.75263888888,29179.240833333333,2744.42625,4077.699027777778,17009.44384066596
2023-10-01,7564.298387096775,2627.664045698925,19049.277150537633,1076.4235215053764,19083.437867482982,7515.54928625012,664.5837533861187,112.54879032258064,233.6521505376344,636.3271505376345,15778.413575268818,4868.6145161290315,-4815.462634408603,13767.63817204301,138530.73865264564,66288.76666666666,435.5159946236559,3176.548594188807,68.79693381775138,53.56987493865489,99319.53603901669,17872.281182795698,2779.6399193548386,7851.920295698925,26085.829265659868
2023-11-01,8158.7202777777775,3090.563541666667,21280.693194444448,1374.9583333333333,19555.542431133726,8857.472593085107,683.2615302189331,281.39500000000004,452.61319444444445,636.8601388888889,24242.060555555556,5756.464722222222,-4599.769722222222,19492.22638888889,152358.74800197862,69160.63152777778,448.6411111111111,3373.4641411630178,65.0210415381848,53.43664688046048,111466.38499518194,10511.046527777777,2661.967222222222,8078.105138888889,31425.553566463663
2023-12-01,8536.907930107527,-68.96747311827949,20530.030241935485,1362.9442204301076,22114.450167988343,8428.936506214031,681.163656304918,368.7116935483871,516.2309139784946,635.3772849462365,24086.20241935484,5692.681989247311,-4815.711290322582,19503.316666666666,157644.91727493273,75759.51545698925,447.55013440860216,3499.5385067734323,75.69565559752566,69.5557034637167,116165.7212861757,7810.7635752688175,2642.1157258064513,9337.396505376344,32361.338713832596
2024-01-01,8843.378225806451,1690.6516801075268,19906.817204301078,1274.2389784946236,25702.090433862515,16785.12620967742,761.3162188659445,423.3969086021505,629.7989247311828,635.8759408602151,23904.36317204301,6029.999462365591,-4069.093817204301,20163.686559139784,168205.508746528,82258.88991935484,460.39502688172047,4040.794217446013,67.05444773109328,57.58437288148135,124954.80849893737,9997.372849462367,2522.939919354839,9346.369489247312,33195.6328841649
2024-02-01,9046.197557471265,3424.7543103448274,18524.28175287356,1449.2853448275862,20286.04058859703,14124.219827586207,728.0691331251742,265.87844827586207,491.2889367816092,641.3617816091954,22713.60474137931,5593.517959770115,-4699.282902298851,17815.212212643677,157341.4091138002,77370.71063218391,466.51250000000005,3761.7213761988583,72.13492748553976,61.755425860418526,111858.78314760052,14555.86091954023,2766.125,9520.83275862069,33277.468866850184
2024-03-01,8864.951881720432,4562.5113575268815,17754.603360215056,1350.2595430107529,18505.801695631926,12920.42755376344,652.3405799588195,216.6393817204301,397.5614247311828,638.6168010752689,25037.317607526882,6105.17809139785,-5180.477956989247,19962.324059139784,148505.6901001644,68953.2818548387,460.70954301075267,3901.5882766284276,73.37766529398307,61.67609894061165,108133.82927714323,22949.722177419353,2772.792876344086,8017.905779569893,24209.144770933424
2024-04-01,8376.191666666668,2797.128888888889,13678.865138888888,1334.729027777778,13435.235418771877,10141.4475,597.8919948847289,137.0513888888889,408.04347222222225,625.4252777777779,26133.44763888889,6237.493472222222,-5398.369166666667,16868.141527777778,138121.2353685502,62919.238333333335,451.43541666666664,4214.723283548207,67.29530127870325,55.21638529452062,93868.03496126272,32122.310555555556,2441.92875,8021.374583333333,23955.004192073506
2024-05-01,8275.753360215054,4069.0354166666666,13582.296774193548,1151.8024193548388,12770.842574956852,8325.55497311828,570.4354230488545,166.1263440860215,246.41290322580645,607.4254032258065,27805.726075268816,5918.054569892473,-5458.427956989247,15828.4186827957,129127.59390721205,61505.8813172043,442.1766129032258,3870.5986945075565,59.09023148219398,48.511849636243944,90439.53525481268,38862.41182795699,2690.466801075269,4891.280241935484,16751.535113964565
2024-06-01,7980.0986111111115,4378.627083333334,15471.6525,1304.12875,14325.631558806146,8310.924583333333,453.167591607565,169.39708333333334,97.99305555555556,599.485138888889,27131.017083333332,5942.735138888889,-4902.774861111112,14343.672083333333,133092.19720740765,63257.40708333333,468.36625,4083.494571611505,64.07735224586288,51.6259758246088,93889.24495513352,40698.98069444445,2563.0305555555556,5076.8436111111105,15829.538733747044
2024-07-01,7704.209677419355,5394.708064516129,16543.847177419357,1463.4893817204302,18439.054298932522,7668.128091397849,449.71296926548166,148.4606182795699,60.248521505376345,613.7450268817204,23913.829569892474,6091.876747311828,-4564.300940860215,13580.827822580644,138855.73963101668,68824.4001344086,488.79220430107523,4293.157623135731,53.09139871153419,40.464014772080525,99276.94966935401,43609.07217741936,2977.2237903225805,5075.786155913978,15210.41080796024
2024-08-01,7781.774327956989,3776.1149193548385,16085.08696236559,1450.3370967741935,18441.74536576298,9004.778897849461,629.6517115648593,89.35766129032258,25.41948924731183,589.5337365591398,17378.031317204302,5221.953763440861,-5022.375,11958.848252688173,134870.73595159955,69354.87607526881,496.1220430107527,5287.365627730792,70.85582818576985,54.15051456695117,95943.64073126599,41696.4061827957,2780.46814516129,4895.485215053764,15613.005449267903
2024-09-01,8149.208055555556,3666.9468055555553,15807.361388888889,1201.4731944444443,17684.636589834514,10220.169583333334,633.5654787234042,176.27361111111114,49.537222222222226,602.7256944444445,18604.44777777778,4787.054027777778,-4858.979305555556,12506.076666666666,139156.25514693742,66928.92458333334,512.5673611111112,6422.868830294864,61.322901891252954,47.448664038294936,96737.0927629992,31249.175555555557,2707.865138888889,6446.174861111112,21898.32937795508
2024-10-01,8629.370833333334,3825.533064516129,18724.720161290323,1083.969758064516,17606.584610090715,13064.411424731183,627.6615837585668,158.61411290322582,172.5146505376344,606.7040322580646,23926.623387096777,5635.109005376345,-4180.654301075269,14982.872446236559,139704.4482224678,68952.1869623656,536.4221774193549,5847.780065864798,74.65722685585828,59.53683688629002,102708.67419034614,20244.3688172043,2820.0092741935487,6840.581720430107,23440.125077213455
2024-11-01,9714.13388888889,3100.806319444445,21740.56097222222,972.1945833333334,33410.64425924714,17294.895416666666,1117.978094399515,164.0834722222222,258.655,476.2030555555556,17191.369583333333,4735.2186111111105,-3889.9441666666667,14741.498055555556,153387.67081940224,73929.76277777778,545.5879166666667,6573.067338826436,56.10300897861768,47.634174978681855,116779.69974311888,12969.00375,2822.220277777778,7290.0841666666665,26639.201151358004
2024-12-01,9933.864650537635,1706.3958333333335,19837.406989247313,1185.4122311827957,27291.182126420346,16010.033602150539,535.7640638107222,202.83844086021506,292.67163978494625,137.55268817204302,17457.44247311828,4867.257392473118,-4487.719892473117,13973.83239247312,158736.06717867934,80619.80994623656,538.9522849462365,6603.800657705497,74.35721450087699,56.935711360772665,117042.32822126657,10337.710887096773,2853.2658602150536,9017.405376344086,32101.003373083964
2025-01-01,9889.427016129031,2753.246505376344,21562.5498655914,1190.424059139785,28230.00536347518,17104.189112903226,610.1525852207733,237.28602150537634,335.1690860215054,107.01922043010752,19104.61182795699,5462.202688172043,-4896.471102150537,17428.432795698922,287326.73376226734,84966.88225806452,586.963440860215,4639.816699471728,73.05626286890872,39.18920378330865,218359.5553498247,11604.24314516129,2360.2219086021505,7942.617607526882,31792.809421471058
2025-02-01,10036.293303571429,2739.296130952381,23845.650892857142,1167.9785714285715,30246.674309777103,19806.02961309524,535.6405553444782,401.93318452380953,302.9037202380952,22.64925595238095,18749.156398809522,5638.115922619048,-4227.3761904761905,19760.931845238094,299694.2408482143,81157.20163690476,615.9357142857143,4232.253593591692,84.63282358156029,39.607142857142854,235318.06168154764,20011.565029761903,2568.053125,7753.212202380952,21803.60744205927
2025-03-01,9702.68561827957,2838.2413306451613,19386.20120967742,957.901747311828,21618.22461934141,14259.326612903225,705.7819255866233,243.49220430107528,276.8861559139785,21.366397849462366,17241.713037634407,5597.213306451613,-5680.821505376344,16221.738844086021,191765.53968283362,73741.93588709678,648.17311827957,5279.787023125033,72.00931665473028,53.696046027614,136181.30539365258,30136.878360215054,2510.2430107526884,5603.584139784946,24117.93526186675
2025-04-01,9340.00625,3528.1175,14950.213472222222,1292.1694444444445,15654.481823928461,10702.558888888889,649.4389520377223,234.28347222222223,180.47666666666666,19.908333333333335,19979.164444444446,5696.717777777778,-6263.485138888889,15517.286805555555,133175.7488888889,62534.48236111111,641.5387499999999,8197.89181490604,67.32914559564189,54.70640719755371,92096.59375,39118.37416666667,2629.107638888889,4295.490555555555,19734.73239541577
2025-05-01,8742.829569892474,2217.6799731182796,11480.82244623656,1205.5393817204301,13080.856095573095,6666.593010752688,543.5551532830017,114.26854838709677,120.87217741935484,55.627822580645166,22056.90994623656,5933.330107526882,-5705.783198924732,13176.911827956988,127965.94280913979,58728.257930107524,597.3788978494624,7501.403101565836,61.4547700754976,48.02951841683825,83857.63696236558,43946.697715053764,2558.166935483871,6375.678225806451,18973.054807252345
2025-06-01,8016.293888888889,2634.6750694444445,10517.111805555556,1144.2576388888888,16280.446987293144,6777.230416666667,646.4593942080378,84.67777777777778,61.388194444444444,602.4019444444444,20430.064444444444,5524.201944444444,-5864.884305555556,12469.985138888887,134633.6446527778,62124.01666666667,625.8754166666666,5992.739513208889,72.47309101654847,57.55274822695036,87390.75784722222,50410.114166666666,2475.737638888889,6367.360277777777,18863.728336288415
2025-07-01,7876.326747311828,3805.2502016129033,15659.841397849461,1174.3986559139785,19751.783750727525,8485.62258064516,815.3351676462458,19.251344086021504,35.07258064516129,142.00577956989247,16729.63051075269,5111.532258064516,-5229.143817204302,13894.577284946236,138132.51194290683,66958.78266129032,514.475940860215,6853.8152139248305,77.59163309560046,51.660223570867274,95755.29190875136,47369.690591397855,2490.009677419355,4774.745698924731,16217.369587846777
2025-08-01,8220.53064516129,2797.842741935484,12498.197849462365,1217.2520161290322,17142.74158230382,7781.755510752689,731.3839939373141,0.12338709677419354,83.05551075268816,13.828629032258064,15191.7875,5575.065456989248,-5676.212231182795,12461.948387096774,131524.67694444858,66374.94220430107,474.64569892473116,6791.93636188946,78.57186570578816,54.311675457312525,89161.19555214458,45987.23897849462,2437.819489247312,5548.219086021505,16146.063688229238
2025-09-01,8673.238333333333,2946.6036805555555,13620.685,1225.8929166666667,17765.243958333333,8738.882916666666,462.11347222222224,80.61638888888889,96.10333333333332,551.2786111111111,14753.541527777777,5415.743055555556,-5593.826527777778,12006.93375,137150.3443685545,67851.71041666667,498.5734722222222,5472.595548933954,79.91333333333334,57.95233335046425,93038.4816496,35919.96041666667,2315.551527777778,8410.590833333334,21204.550347222223
2025-10-01,9140.229838709678,1449.4436827956988,16004.620698924733,1225.0610215053764,22493.491971270403,11003.83494623656,735.0912281403755,181.8704301075269,210.75483870967744,403.66680107526884,13952.867338709677,5000.612634408602,-5076.099731182796,12640.340188172044,180212.27496618757,67431.26465053763,512.6400537634408,6219.277879061452,77.02486595256605,52.276157645923696,121194.39263629267,24219.93373655914,2946.527553763441,9458.237231182797,28686.10869074112
2025-11-01,9990.545277777777,1259.4256944444446,18926.2325,1235.8102777777779,29669.90826442945,14967.120416666667,782.0756891228931,213.8998611111111,251.13000000000002,40.62694444444445,17164.37652777778,5040.335416666667,-4730.995277777778,15548.113888888889,304783.41208333336,76028.22416666667,543.7431944444445,6261.619526596876,79.19337783976243,40.84097222222223,225465.51263888887,16092.3475,3011.9698611111107,10242.38375,30462.09967419612
2025-12-01,10217.7188172043,1185.1032258064515,17041.40927419355,1235.2022849462367,30261.83327041867,12866.053360215054,659.4594772363304,151.7018817204301,246.3372311827957,42.18655913978495,17311.620967741936,5293.831989247312,-4096.664247311828,17610.704166666666,315155.0731182795,83058.87311827956,552.1516129032258,7029.794621930153,83.30259951956074,40.00833333333334,237013.40094086024,11447.863575268817,2993.6193548387096,11205.073252688171,28121.85858642187
2026-01-01,10272.854166666668,297.0329973118279,20791.14139784946,1158.661559139785,35695.62993737131,17245.043010752688,750.1085063486616,351.4241935483871,518.9939516129032,41.58682795698925,16113.549596774194,5802.1006720430105,-4453.75376344086,20591.44704301075,347117.22217741935,81509.89032258064,564.0075268817204,7555.037767095715,73.78855239075726,38.66975806451613,262409.8998655914,11800.873924731182,2838.190456989247,11406.325,31178.066759608784
2026-02-01,10623.85,-1043.6160714285713,19787.954613095237,1084.669642857143,28066.385475024963,15519.228571428572,661.9932285113257,378.47842261904765,466.3309523809524,484.16919642857147,19863.665029761905,5979.35744047619,-4963.925744047619,22086.149404761905,328663.45357142854,78993.20997023811,570.968005952381,9562.107291666665,80.73620504219545,43.98005952380952,239811.9375,18108.478273809524,2871.8834821428572,12258.944940476189,30449.110638866445
2026-03-01,9311.210080645162,406.6351478494624,18649.11680107527,1000.6770161290323,19521.773703381754,13204.753360215054,612.4088469415806,100.6755376344086,199.3912634408602,625.5205645161291,18765.927284946236,6229.63561827957,-5733.375134408601,17086.55551075269,296742.0482526882,72030.03938172043,528.9209677419354,8413.675296388199,83.07805173264164,47.46008064516129,203100.89677419353,35530.41169354838,2839.069892473118,7620.599059139785,26225.90844418083
2026-04-01,8835.644027777777,726.5645138888889,13186.266388888887,1041.4106944444443,16469.882766394316,10374.466666666667,1238.845038888889,76.13541666666667,152.0225,613.935,18087.923472222225,5950.1125,-6583.539027777778,13159.861527777777,270033.6068055556,65068.536944444444,549.6402777777778,8620.58688271605,78.39762168127717,51.00291666666667,174820.0323611111,46615.783472222225,2844.0525,6428.446388888889,21690.705951583754
2026-05-01,8615.656720430108,2352.2986559139786,12712.983467741935,1051.9032258064517,15125.72712245813,9243.766397849464,515.7349132042879,85.37163978494624,108.56236559139785,585.2694892473119,18175.066397849463,6085.314247311828,-6934.629569892473,12971.510483870969,256800.4182795699,59241.1561827957,528.0584677419355,8025.668215565796,71.3505871123578,51.4494623655914,165951.13387096775,52119.61370967742,2684.033198924731,5038.189247311828,17268.207934608537
2026-06-01,8007.287916666667,2808.5930555555556,12722.810694444443,1088.6975,19512.541649463292,9333.81902777778,635.999559278069,28.441527777777775,71.58791666666666,591.3079166666666,18073.60875,5935.243472222222,-6217.582777777778,12236.694305555555,274359.6920833333,61657.65513888889,516.1404166666666,7965.3402975715635,69.1438951880978,49.62972222222222,177826.74333333332,57850.95972222222,2498.141111111111,5646.167083333334,17132.63150075804
2026-07-01,8037.427083333334,2826.7132661290325,13301.203561827957,1199.1448924731183,21152.375353504758,9953.258602150538,865.0656357870665,15.269623655913978,3.0618279569892475,584.8635080645162,12936.943884408603,5817.499193548388,-6158.593548387096,10510.497110215054,277410.4928091398,65553.23353494624,483.79018817204303,3529.187351425158,69.6879055510751,48.44959677419355,175272.8940188172,60678.67271505376,2731.1074596774192,5930.505443548387,18238.366201243207
