Date,Av_storage(bcm)
2015-04-05,26.519104761904764
2015-04-06,26.492809523809527
2015-04-07,26.355133333333335
2015-04-08,26.25030476190476
2015-04-09,26.24169523809524
2015-04-10,26.25422857142857
2015-04-11,26.3104
2015-04-12,26.382695238095238
2015-04-13,26.38942857142857
2015-04-14,26.465019047619048
2015-04-15,26.56727619047619
2015-04-16,26.681142857142856
2015-04-17,26.77712380952381
2015-04-18,26.909019047619047
2015-04-19,27.02389523809524
2015-04-20,27.107828571428573
2015-04-21,27.217114285714285
2015-04-22,27.321514285714287
2015-04-23,27.431571428571427
2015-04-24,27.568857142857144
2015-04-25,27.760714285714286
2015-04-26,27.970057142857144
2015-04-27,28.050123809523807
2015-04-28,28.11837142857143
2015-04-29,28.17775238095238
2015-04-30,28.306580952380955
2015-05-01,28.541790476190478
2015-05-02,28.827323809523808
2015-05-03,29.13314285714286
2015-05-04,29.409019047619047
2015-05-05,29.706257142857144
2015-05-06,29.980733333333337
2015-05-07,30.221790476190478
2015-05-08,30.478561904761904
2015-05-09,30.835514285714286
2015-05-10,32.393
2015-05-11,32.71560952380952
2015-05-12,33.02920952380952
2015-05-13,33.331923809523815
2015-05-14,33.66544761904762
2015-05-15,33.9812380952381
2015-05-16,34.34535238095238
2015-05-17,34.732057142857144
2015-05-18,35.04450476190476
2015-05-19,35.30448571428571
2015-05-20,35.53534285714286
2015-05-21,35.77653333333333
2015-05-22,36.07350476190476
2015-05-23,36.44878095238095
2015-05-24,36.83428571428571
2015-05-25,37.20674285714286
2015-05-26,37.49234285714286
2015-05-27,37.761228571428575
2015-05-28,38.035133333333334
2015-05-29,38.34127619047619
2015-05-30,38.727476190476196
2015-05-31,39.123819047619044
2015-06-01,39.45303809523809
2015-06-02,39.766419047619046
2015-06-03,40.079971428571426
2015-06-04,40.407761904761905
2015-06-05,40.74408571428572
2015-06-06,41.13958095238095
2015-06-07,41.534171428571426
2015-06-08,41.85407619047619
2015-06-09,42.14913333333333
2015-06-10,42.45034285714286
2015-06-11,42.76708571428571
2015-06-12,43.10731428571429
2015-06-13,43.49438095238095
2015-06-14,43.894085714285715
2015-06-15,44.18940952380952
2015-06-16,44.46042857142857
2015-06-17,44.75116190476191
2015-06-18,45.07112380952381
2015-06-19,45.375438095238096
2015-06-20,45.715114285714286
2015-06-21,46.08218095238095
2015-06-22,46.366123809523806
2015-06-23,46.64424761904762
2015-06-24,46.90904761904762
2015-06-25,47.22658095238095
2015-06-26,47.59284761904762
2015-06-27,48.00391428571428
2015-06-28,48.43724761904762
2015-06-29,48.83254285714286
2015-06-30,49.218133333333334
2015-07-01,49.633895238095235
2015-07-02,50.01332380952381
2015-07-03,50.42545714285715
2015-07-04,50.88278095238095
2015-07-05,51.358809523809526
2015-07-06,51.728161904761905
2015-07-07,52.05146666666666
2015-07-08,52.410761904761905
2015-07-09,52.77981904761904
2015-07-10,53.18785714285714
2015-07-11,53.650619047619045
2015-07-12,54.114428571428576
2015-07-13,54.51786666666666
2015-07-14,54.91477142857143
2015-07-15,55.27695238095238
2015-07-16,55.649457142857145
2015-07-17,56.063942857142855
2015-07-18,56.544266666666665
2015-07-19,57.02584761904762
2015-07-20,57.427590476190474
2015-07-21,57.796638095238094
2015-07-22,58.13458095238095
2015-07-23,58.490161904761905
2015-07-24,58.88531428571429
2015-07-25,59.35210476190476
2015-07-26,59.81887619047619
2015-07-27,60.250438095238096
2015-07-28,60.656000000000006
2015-07-29,61.04891428571428
2015-07-30,61.41903809523809
2015-07-31,61.824647619047624
2015-08-01,62.28037142857143
2015-08-02,62.768409523809524
2015-08-03,63.22205714285714
2015-08-04,63.62464761904762
2015-08-05,64.02520952380952
2015-08-06,64.43461904761905
2015-08-07,64.79007619047619
2015-08-08,65.2338380952381
2015-08-09,65.67548571428571
2015-08-10,66.09584761904762
2015-08-11,66.42575238095239
2015-08-12,66.77751428571429
2015-08-13,67.12019047619047
2015-08-14,67.48828571428571
2015-08-15,67.89170476190476
2015-08-16,68.29385714285715
2015-08-17,68.61911428571429
2015-08-18,68.9219142857143
2015-08-19,69.23858095238094
2015-08-20,69.62793333333333
2015-08-21,70.05470476190476
2015-08-22,70.49282857142857
2015-08-23,70.92441904761905
2015-08-24,71.25692380952381
2015-08-25,71.54379999999999
2015-08-26,71.83078095238095
2015-08-27,72.13806666666667
2015-08-28,72.46060952380952
2015-08-29,72.84397142857144
2015-08-30,73.24274285714286
2015-08-31,73.58276190476191
2015-09-01,73.88800952380953
2015-09-02,74.17580000000001
2015-09-03,74.42558095238095
2015-09-04,74.71664761904762
2015-09-05,75.09950476190477
2015-09-06,75.47396190476191
2015-09-07,75.74092380952382
2015-09-08,75.99688571428571
2015-09-09,76.2148380952381
2015-09-10,76.45995238095239
2015-09-11,76.72171428571428
2015-09-12,77.0874761904762
2015-09-13,77.51233333333333
2015-09-14,77.84600952380953
2015-09-15,78.17292380952381
2015-09-16,78.46903809523809
2015-09-17,78.76530476190476
2015-09-18,79.06708571428571
2015-09-19,79.44767619047619
2015-09-20,79.83493333333334
2015-09-21,80.12746666666666
2015-09-22,80.36177142857143
2015-09-23,80.57728571428572
2015-09-24,80.73206666666667
2015-09-25,80.93787619047619
2015-09-26,81.2158761904762
2015-09-27,81.50130476190476
2015-09-28,81.69200952380953
2015-09-29,81.88147619047619
2015-09-30,82.02672380952382
2015-10-01,82.1799238095238
2015-10-02,82.34733333333334
2015-10-03,82.58091428571429
2015-10-04,82.83280952380953
2015-10-05,83.00245714285714
2015-10-06,83.20828571428572
2015-10-07,83.38352380952381
2015-10-08,83.52458095238096
2015-10-09,83.67722857142857
2015-10-10,83.87098095238096
2015-10-11,84.05213333333333
2015-10-12,84.10021904761905
2015-10-13,84.06104761904761
2015-10-14,83.99759999999999
2015-10-15,83.9086761904762
2015-10-16,83.84257142857143
2015-10-17,83.86738095238096
2015-10-18,83.90601904761904
2015-10-19,83.82701904761905
2015-10-20,83.7195619047619
2015-10-21,83.62945714285713
2015-10-22,83.55568571428572
2015-10-23,83.55372380952382
2015-10-24,83.6258380952381
2015-10-25,83.68891428571429
2015-10-26,83.6716
2015-10-27,83.6373619047619
2015-10-28,83.59877142857142
2015-10-29,83.69727619047619
2015-10-30,83.66726666666666
2015-10-31,83.82260952380952
2015-11-01,83.88940952380952
2015-11-02,83.7122380952381
2015-11-03,83.51972380952381
2015-11-04,83.35794285714286
2015-11-05,83.22272380952381
2015-11-06,83.1862
2015-11-07,83.24929523809524
2015-11-08,83.32295238095237
2015-11-09,83.2958
2015-11-10,83.25056190476191
2015-11-11,83.23552380952381
2015-11-12,83.15873333333333
2015-11-13,83.09789523809525
2015-11-14,83.00638095238095
2015-11-15,83.0348380952381
2015-11-16,82.94619047619047
2015-11-17,82.83467619047619
2015-11-18,82.75573333333334
2015-11-19,82.64161904761905
2015-11-20,82.56939047619048
2015-11-21,82.3893238095238
2015-11-22,82.09299047619048
2015-11-23,81.58982857142857
2015-11-24,81.07168571428572
2015-11-25,80.58886666666666
2015-11-26,80.09834285714285
2015-11-27,79.65626666666667
2015-11-28,79.30817142857143
2015-11-29,79.03026666666668
2015-11-30,78.5870761904762
2015-12-01,78.22692380952381
2015-12-02,77.87884761904762
2015-12-03,77.51085714285715
2015-12-04,77.1859619047619
2015-12-05,76.9453619047619
2015-12-06,76.73146666666666
2015-12-07,76.46090476190477
2015-12-08,76.17270476190477
2015-12-09,75.81377142857143
2015-12-10,75.38519047619047
2015-12-11,74.94659047619048
2015-12-12,74.62093333333334
2015-12-13,74.31378095238095
2015-12-14,73.87331428571429
2015-12-15,73.45733333333334
2015-12-16,73.09126666666667
2015-12-17,72.81888571428571
2015-12-18,72.5652
2015-12-19,72.43689523809523
2015-12-20,72.32348571428572
2015-12-21,72.07837142857143
2015-12-22,71.87762857142857
2015-12-23,71.67888571428571
2015-12-24,71.53916190476191
2015-12-25,71.43201904761905
2015-12-26,71.35447619047619
2015-12-27,71.2162476190476
2015-12-28,70.96219047619047
2015-12-29,70.66772380952382
2015-12-30,70.36644761904762
2015-12-31,70.53536190476191
2016-01-01,70.23741904761904
2016-01-02,69.87919047619047
2016-01-03,69.47619999999999
2016-01-04,68.90184761904762
2016-01-05,68.32793333333333
2016-01-06,67.80089523809524
2016-01-07,67.25653333333332
2016-01-08,66.75441904761904
2016-01-09,66.38206666666667
2016-01-10,66.05836190476191
2016-01-11,65.60604761904763
2016-01-12,65.19034285714285
2016-01-13,64.70979047619048
2016-01-14,64.1254
2016-01-15,63.50694285714286
2016-01-16,62.962
2016-01-17,62.37507619047619
2016-01-18,61.52396190476191
2016-01-19,60.66914285714285
2016-01-20,59.83955238095238
2016-01-21,59.01653333333333
2016-01-22,58.26108571428571
2016-01-23,57.71061904761905
2016-01-24,57.26697142857142
2016-01-25,56.80858095238095
2016-01-26,56.3994
2016-01-27,55.99329523809524
2016-01-28,55.59495238095238
2016-01-29,55.22590476190476
2016-01-30,54.92761904761905
2016-01-31,54.67304761904762
2016-02-01,54.37011428571429
2016-02-02,54.035695238095244
2016-02-03,53.61208571428572
2016-02-04,53.17962857142858
2016-02-05,52.800999999999995
2016-02-06,52.547133333333335
2016-02-07,52.30977142857143
2016-02-08,51.98156190476191
2016-02-09,51.630428571428574
2016-02-10,51.23651428571428
2016-02-11,50.809485714285714
2016-02-12,50.40604761904762
2016-02-13,50.1118
2016-02-14,49.83662857142857
2016-02-15,49.388580952380956
2016-02-16,48.874742857142856
2016-02-17,48.330914285714286
2016-02-18,47.809466666666665
2016-02-19,47.375485714285716
2016-02-20,47.11085714285714
2016-02-21,46.93835238095238
2016-02-22,46.684980952380954
2016-02-23,46.37393333333333
2016-02-24,45.99122857142857
2016-02-25,45.53496190476191
2016-02-26,45.08752380952381
2016-02-27,44.76450476190477
2016-02-28,44.46199047619048
2016-02-29,44.02637142857143
2016-03-01,43.571714285714286
2016-03-02,43.21091428571429
2016-03-03,42.771885714285716
2016-03-04,42.32803809523809
2016-03-05,41.99593333333333
2016-03-06,41.67134285714286
2016-03-07,41.187133333333335
2016-03-08,40.71386666666667
2016-03-09,40.26990476190476
2016-03-10,39.855180952380955
2016-03-11,39.46718095238095
2016-03-12,39.227780952380954
2016-03-13,38.99010476190476
2016-03-14,38.64199047619048
2016-03-15,38.24997142857143
2016-03-16,37.84347619047619
2016-03-17,37.495533333333334
2016-03-18,37.20262857142857
2016-03-19,37.03446666666667
2016-03-20,36.887390476190475
2016-03-21,36.61992380952381
2016-03-22,36.39503809523809
2016-03-23,36.16234285714286
2016-03-24,35.95876190476191
2016-03-25,35.830285714285715
2016-03-26,35.79714285714286
2016-03-27,35.79415238095238
2016-03-28,35.75486666666667
2016-03-29,35.64117142857143
2016-03-30,35.54370476190476
2016-03-31,35.51347619047619
2016-04-01,35.75049523809524
2016-04-02,35.890838095238095
2016-04-03,36.11060952380952
2016-04-04,36.26253333333333
2016-04-05,36.157695238095236
2016-04-06,38.12367619047619
2016-04-07,38.53875238095238
2016-04-08,38.59395238095238
2016-04-09,38.74628571428572
2016-04-10,38.96704761904762
2016-04-11,39.12493333333333
2016-04-12,39.27681904761905
2016-04-13,39.40187619047619
2016-04-14,39.52240952380952
2016-04-15,39.66947619047619
2016-04-16,39.88209523809524
2016-04-17,40.07687619047619
2016-04-18,40.18140952380953
2016-04-19,40.328114285714285
2016-04-20,40.497257142857144
2016-04-21,40.67950476190476
2016-04-22,40.869238095238096
2016-04-23,41.079704761904765
2016-04-24,41.25091428571428
2016-04-25,41.28553333333333
2016-04-26,41.20590476190476
2016-04-27,41.120914285714285
2016-04-28,41.04924761904762
2016-04-29,41.042095238095236
2016-04-30,41.08292380952381
2016-05-01,41.29513333333333
2016-05-02,41.49144761904762
2016-05-03,41.745266666666666
2016-05-04,42.027971428571426
2016-05-05,42.42223809523809
2016-05-06,42.82575238095238
2016-05-07,43.31371428571428
2016-05-08,43.78998095238095
2016-05-09,44.21225714285714
2016-05-10,44.62169523809524
2016-05-11,45.018438095238096
2016-05-12,45.41708571428571
2016-05-13,45.8206
2016-05-14,46.25185714285714
2016-05-15,46.629933333333334
2016-05-16,46.962361904761906
2016-05-17,47.242285714285714
2016-05-18,47.55654285714286
2016-05-19,47.88810476190476
2016-05-20,48.27359047619048
2016-05-21,48.750209523809524
2016-05-22,49.24142857142857
2016-05-23,49.60989523809524
2016-05-24,49.93444761904762
2016-05-25,50.27088571428571
2016-05-26,50.66067619047619
2016-05-27,51.04097142857143
2016-05-28,51.4368380952381
2016-05-29,51.847123809523815
2016-05-30,51.5128380952381
2016-05-31,51.94979047619048
2016-06-01,52.5841238095238
2016-06-02,52.81904761904762
2016-06-03,53.104800000000004
2016-06-04,53.484723809523814
2016-06-05,53.885961904761906
2016-06-06,54.196628571428576
2016-06-07,54.50785714285714
2016-06-08,55.01922857142857
2016-06-09,55.15109523809524
2016-06-10,55.50488571428571
2016-06-11,55.94493333333333
2016-06-12,56.39873333333333
2016-06-13,56.787190476190474
2016-06-14,57.143771428571426
2016-06-15,57.5312
2016-06-16,57.8979619047619
2016-06-17,58.3168380952381
2016-06-18,58.86051428571428
2016-06-19,59.34610476190476
2016-06-20,59.809428571428576
2016-06-21,60.236552380952375
2016-06-22,60.67037142857143
2016-06-23,61.098085714285716
2016-06-24,61.54920952380952
2016-06-25,62.082371428571435
2016-06-26,62.606495238095235
2016-06-27,63.05084761904762
2016-06-28,63.447028571428575
2016-06-29,63.83639047619048
2016-06-30,64.20471428571429
2016-07-01,64.62709523809524
2016-07-02,65.16177142857143
2016-07-03,65.75047619047619
2016-07-04,66.12609523809523
2016-07-05,66.55170476190476
2016-07-06,66.94304761904762
2016-07-07,67.32980952380952
2016-07-08,67.77911428571429
2016-07-09,68.3338380952381
2016-07-10,68.88402857142857
2016-07-11,69.23271428571428
2016-07-12,69.6208
2016-07-13,70.02877142857143
2016-07-14,70.4586
2016-07-15,70.93864761904763
2016-07-16,71.46521904761906
2016-07-17,72.01475238095239
2016-07-18,72.45733333333334
2016-07-19,72.9054761904762
2016-07-20,73.33239047619047
2016-07-21,73.73479047619047
2016-07-22,74.1779142857143
2016-07-23,74.72010476190476
2016-07-24,75.24550476190477
2016-07-25,75.65721904761905
2016-07-26,76.04459047619048
2016-07-27,76.41810476190476
2016-07-28,76.79480000000001
2016-07-29,77.2156
2016-07-30,77.69072380952382
2016-07-31,78.20901904761905
2016-08-01,78.61543809523809
2016-08-02,78.99664761904762
2016-08-03,79.41984761904762
2016-08-04,79.82521904761904
2016-08-05,80.22427619047619
2016-08-06,80.70761904761905
2016-08-07,81.21584761904762
2016-08-08,81.64730476190476
2016-08-09,81.96451428571429
2016-08-10,82.27851428571428
2016-08-11,82.60460952380951
2016-08-12,82.98068571428571
2016-08-13,83.4126
2016-08-14,83.82881904761905
2016-08-15,84.18925714285714
2016-08-16,84.49271428571429
2016-08-17,84.78844761904762
2016-08-18,85.10041904761904
2016-08-19,85.50414285714285
2016-08-20,85.94297142857143
2016-08-21,86.33729523809524
2016-08-22,86.62855238095237
2016-08-23,86.8916
2016-08-24,87.1446
2016-08-25,87.36647619047619
2016-08-26,87.64800952380952
2016-08-27,87.9529619047619
2016-08-28,88.31280952380952
2016-08-29,88.55024761904762
2016-08-30,88.78628571428571
2016-08-31,88.96999047619047
2016-09-01,89.08209523809523
2016-09-02,89.2841619047619
2016-09-03,89.59726666666667
2016-09-04,89.94423809523809
2016-09-05,90.14970476190476
2016-09-06,90.3655619047619
2016-09-07,90.49648571428573
2016-09-08,90.7274761904762
2016-09-09,90.93711428571429
2016-09-10,91.21978095238094
2016-09-11,91.53056190476191
2016-09-12,91.77471428571428
2016-09-13,91.97619047619048
2016-09-14,92.16350476190476
2016-09-15,92.35460952380951
2016-09-16,92.55271428571429
2016-09-17,92.82374285714286
2016-09-18,93.11618095238096
2016-09-19,93.29223809523809
2016-09-20,93.46670476190477
2016-09-21,93.68924761904762
2016-09-22,93.59310476190477
2016-09-23,93.81482857142858
2016-09-24,94.12136190476191
2016-09-25,94.429
2016-09-26,94.5809619047619
2016-09-27,94.7485142857143
2016-09-28,94.96288571428572
2016-09-29,95.12762857142857
2016-09-30,95.27346666666666
2016-10-01,95.71897142857144
2016-10-02,95.9249619047619
2016-10-03,96.06362857142857
2016-10-04,96.1924
2016-10-05,96.31762857142857
2016-10-06,96.34390476190477
2016-10-07,96.33530476190477
2016-10-08,96.42502857142857
2016-10-09,96.51264761904761
2016-10-10,96.4948380952381
2016-10-11,96.39184761904762
2016-10-12,96.28378095238095
2016-10-13,96.21152380952381
2016-10-14,96.16328571428572
2016-10-15,96.2697619047619
2016-10-16,96.44369523809524
2016-10-17,96.47491428571428
2016-10-18,96.46094285714285
2016-10-19,96.3921619047619
2016-10-20,96.28621904761906
2016-10-21,96.1915619047619
2016-10-22,96.16859047619047
2016-10-23,96.1683238095238
2016-10-24,96.0638
2016-10-25,95.97497142857144
2016-10-26,95.91142857142857
2016-10-27,95.84629523809524
2016-10-28,95.80886666666667
2016-10-29,95.89182857142858
2016-10-30,95.96186666666667
2016-10-31,95.8406
2016-11-01,95.7656
2016-11-02,95.57593333333332
2016-11-03,95.25021904761904
2016-11-04,94.9653619047619
2016-11-05,94.7920380952381
2016-11-06,94.61158095238095
2016-11-07,94.17440952380953
2016-11-08,93.65508571428572
2016-11-09,93.12382857142858
2016-11-10,92.63849523809525
2016-11-11,92.23700952380952
2016-11-12,91.84246666666667
2016-11-13,91.49007619047619
2016-11-14,90.99980952380953
2016-11-15,90.54902857142858
2016-11-16,90.19391428571429
2016-11-17,89.85912380952381
2016-11-18,89.52253333333333
2016-11-19,89.28550476190476
2016-11-20,89.10810476190476
2016-11-21,88.88084761904763
2016-11-22,88.6359619047619
2016-11-23,88.3259238095238
2016-11-24,87.99651428571428
2016-11-25,87.58605714285714
2016-11-26,87.26781904761904
2016-11-27,86.97806666666666
2016-11-28,86.39092380952381
2016-11-29,85.62794285714286
2016-11-30,84.85634285714285
2016-12-01,84.24428571428572
2016-12-02,83.62527619047619
2016-12-03,83.08878095238094
2016-12-04,82.5078380952381
2016-12-05,81.71950476190476
2016-12-06,80.93327619047619
2016-12-07,80.24655238095238
2016-12-08,79.68382857142858
2016-12-09,79.17944761904762
2016-12-10,78.80825714285714
2016-12-11,78.45181904761905
2016-12-12,77.84887619047619
2016-12-13,77.23688571428572
2016-12-14,76.62008571428571
2016-12-15,75.9726
2016-12-16,75.3146380952381
2016-12-17,74.76228571428571
2016-12-18,74.23252380952381
2016-12-19,73.51327619047619
2016-12-20,72.73884761904762
2016-12-21,72.05727619047619
2016-12-22,71.43888571428572
2016-12-23,70.92693333333334
2016-12-24,70.65938095238096
2016-12-25,70.52617142857143
2016-12-26,70.2919619047619
2016-12-27,69.83381904761904
2016-12-28,69.30047619047619
2016-12-29,68.70585714285714
2016-12-30,68.10255238095239
2016-12-31,67.59957142857142
2017-01-01,67.22970476190476
2017-01-02,66.63002857142858
2017-01-03,65.86874285714286
2017-01-04,65.10256190476191
2017-01-05,64.21649523809523
2017-01-06,63.29454285714286
2017-01-07,62.58272380952381
2017-01-08,61.882952380952375
2017-01-09,61.07739047619047
2017-01-10,60.28298095238095
2017-01-11,59.518457142857145
2017-01-12,58.77579047619048
2017-01-13,57.993209523809526
2017-01-14,57.37701904761905
2017-01-15,56.7544
2017-01-16,55.885238095238094
2017-01-17,54.9161238095238
2017-01-18,53.93539047619048
2017-01-19,52.95907619047619
2017-01-20,52.045990476190475
2017-01-21,51.31868571428571
2017-01-22,50.56224761904762
2017-01-23,49.62450476190477
2017-01-24,48.7166
2017-01-25,47.80392380952381
2017-01-26,46.89774285714286
2017-01-27,46.0731619047619
2017-01-28,45.49270476190476
2017-01-29,44.93512380952381
2017-01-30,44.29624761904762
2017-01-31,43.628209523809524
2017-02-01,43.14449523809524
2017-02-02,42.68313333333334
2017-02-03,42.28731428571429
2017-02-04,41.97964761904762
2017-02-05,41.657000000000004
2017-02-06,41.10855238095238
2017-02-07,40.52547619047619
2017-02-08,39.87668571428571
2017-02-09,39.11507619047619
2017-02-10,38.339285714285715
2017-02-11,37.75892380952381
2017-02-12,37.332409523809524
2017-02-13,36.76177142857143
2017-02-14,36.16323809523809
2017-02-15,35.698209523809524
2017-02-16,35.23735238095238
2017-02-17,34.811457142857144
2017-02-18,34.54102857142857
2017-02-19,34.26342857142858
2017-02-20,33.8136
2017-02-21,33.52432380952381
2017-02-22,33.24592380952381
2017-02-23,32.92406666666667
2017-02-24,32.5126
2017-02-25,32.21279047619048
2017-02-26,32.014409523809526
2017-02-27,31.721790476190478
2017-02-28,31.342161904761902
2017-03-01,30.992828571428568
2017-03-02,30.677257142857144
2017-03-03,30.40809523809524
2017-03-04,30.315714285714286
2017-03-05,30.20992380952381
2017-03-06,29.9196
2017-03-07,29.567419047619047
2017-03-08,29.30535238095238
2017-03-09,29.124304761904764
2017-03-10,28.976666666666667
2017-03-11,28.931800000000003
2017-03-12,28.88932380952381
2017-03-13,28.6134
2017-03-14,28.422942857142857
2017-03-15,28.276314285714285
2017-03-16,28.186180952380955
2017-03-17,28.098057142857144
2017-03-18,28.121209523809522
2017-03-19,28.184285714285714
2017-03-20,28.072180952380954
2017-03-21,28.032714285714285
2017-03-22,27.88817142857143
2017-03-23,27.786495238095238
2017-03-24,27.71671428571429
2017-03-25,27.76002857142857
2017-03-26,27.818190476190477
2017-03-27,27.719561904761907
2017-03-28,27.678114285714287
2017-03-29,27.70230476190476
2017-03-30,27.799076190476192
2017-03-31,27.654761904761905
2017-04-01,27.969304761904763
2017-04-02,28.47069523809524
2017-04-03,28.652209523809525
2017-04-04,28.830647619047618
2017-04-05,28.96749523809524
2017-04-06,29.055495238095236
2017-04-07,29.160152380952383
2017-04-08,29.38144761904762
2017-04-09,29.710876190476192
2017-04-10,29.922514285714286
2017-04-11,30.1132
2017-04-12,30.290409523809526
2017-04-13,30.45552380952381
2017-04-14,30.671552380952384
2017-04-15,30.957104761904763
2017-04-16,31.20413333333333
2017-04-17,31.427533333333333
2017-04-18,31.514914285714287
2017-04-19,31.426209523809522
2017-04-20,31.350247619047618
2017-04-21,31.38472380952381
2017-04-22,31.580038095238095
2017-04-23,31.78132380952381
2017-04-24,31.9196
2017-04-25,31.494771428571433
2017-04-26,32.014161904761906
2017-04-27,32.02107619047619
2017-04-28,32.063228571428574
2017-04-29,32.230399999999996
2017-04-30,32.53978095238095
2017-05-01,32.7901619047619
2017-05-02,32.93530476190476
2017-05-03,33.12280952380952
2017-05-04,33.319209523809526
2017-05-05,33.5243619047619
2017-05-06,33.800914285714285
2017-05-07,34.11407619047619
2017-05-08,34.26600952380952
2017-05-09,34.34251428571429
2017-05-10,34.474361904761906
2017-05-11,34.67569523809524
2017-05-12,34.94095238095238
2017-05-13,35.28967619047619
2017-05-14,35.661409523809525
2017-05-15,35.955104761904764
2017-05-16,36.26031428571429
2017-05-17,36.60182857142858
2017-05-18,36.94350476190476
2017-05-19,37.29494285714286
2017-05-20,37.73194285714286
2017-05-21,38.21509523809524
2017-05-22,38.61705714285714
2017-05-23,39.020828571428574
2017-05-24,39.427885714285715
2017-05-25,39.894866666666665
2017-05-26,40.38888571428571
2017-05-27,40.947895238095235
2017-05-28,41.508409523809526
2017-05-29,41.929895238095234
2017-05-30,42.335704761904765
2017-05-31,42.697314285714285
2017-06-01,43.134238095238096
2017-06-02,43.614876190476195
2017-06-03,44.17938095238095
2017-06-04,44.75194285714286
2017-06-05,45.24899047619048
2017-06-06,45.65572380952381
2017-06-07,46.05222857142857
2017-06-08,46.40334285714285
2017-06-09,46.826542857142854
2017-06-10,47.31288571428571
2017-06-11,47.85737142857143
2017-06-12,48.2715619047619
2017-06-13,48.63095238095238
2017-06-14,48.95884761904762
2017-06-15,49.28358095238096
2017-06-16,49.611038095238094
2017-06-17,49.983533333333334
2017-06-18,50.35287619047619
2017-06-19,50.59484761904762
2017-06-20,50.80184761904762
2017-06-21,51.0002380952381
2017-06-22,51.33407619047619
2017-06-23,51.591409523809524
2017-06-24,51.9938
2017-06-25,52.408142857142856
2017-06-26,52.751171428571425
2017-06-27,53.01016190476191
2017-06-28,53.286952380952386
2017-06-29,53.68981904761905
2017-06-30,54.041895238095236
2017-07-01,54.51473333333334
2017-07-02,55.014409523809526
2017-07-03,55.56665714285714
2017-07-04,55.86076190476191
2017-07-05,56.29060952380952
2017-07-06,56.63864761904762
2017-07-07,56.90424761904762
2017-07-08,57.41518095238096
2017-07-09,58.0024
2017-07-10,58.371676190476194
2017-07-11,58.69162857142857
2017-07-12,58.88715238095239
2017-07-13,59.231276190476194
2017-07-14,59.71567619047619
2017-07-15,60.17581904761904
2017-07-16,60.678619047619044
2017-07-17,60.96684761904761
2017-07-18,61.28061904761905
2017-07-19,61.64624761904762
2017-07-20,62.10850476190477
2017-07-21,62.50985714285715
2017-07-22,63.039695238095234
2017-07-23,63.5649619047619
2017-07-24,63.95901904761905
2017-07-25,64.37908571428572
2017-07-26,64.80661904761905
2017-07-27,65.23766666666667
2017-07-28,65.71813333333333
2017-07-29,66.25687619047619
2017-07-30,66.82863809523809
2017-07-31,67.36881904761906
2017-08-01,67.6779142857143
2017-08-02,68.04064761904762
2017-08-03,68.46600000000001
2017-08-04,68.93272380952381
2017-08-05,69.45830476190476
2017-08-06,69.99737142857143
2017-08-07,70.46581904761905
2017-08-08,70.85270476190476
2017-08-09,71.24848571428572
2017-08-10,71.66109523809524
2017-08-11,72.1337238095238
2017-08-12,72.6975619047619
2017-08-13,73.10695238095238
2017-08-14,73.78000952380953
2017-08-15,74.25689523809524
2017-08-16,74.80088571428571
2017-08-17,75.30184761904762
2017-08-18,75.80854285714285
2017-08-19,76.32917142857143
2017-08-20,76.83110476190475
2017-08-21,77.22355238095238
2017-08-22,77.63940952380952
2017-08-23,78.05879047619048
2017-08-24,78.46575238095238
2017-08-25,78.90972380952381
2017-08-26,79.44686666666666
2017-08-27,79.98183809523809
2017-08-28,80.42818095238096
2017-08-29,80.85072380952381
2017-08-30,81.2522380952381
2017-08-31,81.62266666666667
2017-09-01,81.94685714285714
2017-09-02,82.4013619047619
2017-09-03,82.88759999999999
2017-09-04,83.2506380952381
2017-09-05,83.58384761904762
2017-09-06,83.94638095238095
2017-09-07,84.30337142857142
2017-09-08,84.6592380952381
2017-09-09,85.07999047619047
2017-09-10,85.53668571428572
2017-09-11,85.80260952380952
2017-09-12,86.03029523809523
2017-09-13,86.23433333333334
2017-09-14,86.40873333333333
2017-09-15,86.52554285714285
2017-09-16,86.75998095238094
2017-09-17,86.98661904761904
2017-09-18,87.04480000000001
2017-09-19,87.11572380952381
2017-09-20,87.20644761904762
2017-09-21,86.30984761904763
2017-09-22,86.51450476190476
2017-09-23,86.8544
2017-09-24,87.22071428571428
2017-09-25,87.38793333333334
2017-09-26,87.59978095238095
2017-09-27,87.77049523809524
2017-09-28,88.00087619047619
2017-09-29,88.27360952380953
2017-09-30,88.58969523809523
2017-10-01,88.91689523809524
2017-10-02,89.2507619047619
2017-10-03,89.46065714285714
2017-10-04,89.60442857142857
2017-10-05,89.91289523809525
2017-10-06,90.03971428571428
2017-10-07,90.24719999999999
2017-10-08,90.45494285714285
2017-10-09,90.51502857142857
2017-10-10,90.53667619047619
2017-10-11,90.59681904761905
2017-10-12,90.7552
2017-10-13,90.94279047619048
2017-10-14,91.29985714285715
2017-10-15,91.66278095238096
2017-10-16,91.89017142857143
2017-10-17,92.08015238095238
2017-10-18,92.21606666666666
2017-10-19,92.38546666666667
2017-10-20,92.55389523809524
2017-10-21,92.81281904761904
2017-10-22,93.04738095238095
2017-10-23,93.10929523809524
2017-10-24,93.20224761904763
2017-10-25,93.33860952380952
2017-10-26,93.40274285714285
2017-10-27,93.47941904761905
2017-10-28,93.64530476190477
2017-10-29,93.7933238095238
