Date,JKM(USD/mmbtu),HH(USD/mmbtu),TTF(USD/mmbtu)
2020-02-19,2.994999885559082,1.9550000429153442,3.0279021601456253
2020-02-20,2.9749999046325684,1.9199999570846558,3.0304393034203976
2020-02-21,2.994999885559082,1.9049999713897705,2.9752363321907005
2020-02-24,2.875,1.8270000219345093,2.873365099541162
2020-02-25,2.9000000953674316,1.847000002861023,2.863336485740418
2020-02-26,3.005000114440918,1.8209999799728394,2.8927227961013977
2020-02-27,2.9749999046325684,1.7519999742507935,2.829949624336973
2020-02-28,2.9600000381469727,1.684000015258789,2.8605042211056317
2020-03-02,3.049999952316284,1.75600004196167,2.8778108189929066
2020-03-03,3.075000047683716,1.7999999523162842,2.99504457168601
2020-03-04,3.075000047683716,1.8270000219345093,2.919690952381837
2020-03-05,3.0850000381469727,1.7719999551773071,2.889240562444364
2020-03-06,3.115000009536743,1.7079999446868896,2.8437919181004654
2020-03-09,3.0999999046325684,1.777999997138977,2.8782070364370718
2020-03-10,3.115000009536743,1.9359999895095825,3.0048256321429867
2020-03-11,3.130000114440918,1.878000020980835,3.1077273399167247
2020-03-12,3.140000104904175,1.840999960899353,3.077773475498747
2020-03-13,3.140000104904175,1.86899995803833,3.0437307108094482
2020-03-16,3.4049999713897705,1.815000057220459,2.8574985942894626
2020-03-17,3.4549999237060547,1.7289999723434448,2.7711711210969106
2020-03-18,3.4000000953674316,1.6039999723434448,2.668326120355279
2020-03-19,3.4000000953674316,1.6540000438690186,2.745205717431248
2020-03-20,3.430000066757202,1.6039999723434448,2.590934292410284
2020-03-23,3.25,1.6019999980926514,2.4604612136239687
2020-03-24,3.1500000953674316,1.652999997138977,2.4955471725470093
2020-03-25,2.9549999237060547,1.659000039100647,2.4521223833156682
2020-03-26,2.9749999046325684,1.6369999647140503,2.417599268586697
2020-03-27,2.9749999046325684,1.6339999437332153,2.3378787913994135
2020-03-30,2.880000114440918,1.690000057220459,2.2509957925716666
2020-03-31,2.875,1.6399999856948853,2.2306629628410275
2020-04-01,2.869999885559082,1.5870000123977661,2.2056379834187165
2020-04-02,2.859999895095825,1.5520000457763672,2.2263589391055083
2020-04-03,2.8450000286102295,1.621000051498413,2.20000010352319
2020-04-06,2.8499999046325684,1.7309999465942383,2.3074052241493415
2020-04-07,2.805000066757202,1.8519999980926514,2.3067322597733275
2020-04-08,2.809999942779541,1.7829999923706055,2.3182518978285143
2020-04-09,2.805000066757202,1.7330000400543213,2.317920865654962
2020-04-10,,,
2020-04-13,2.805000066757202,1.7239999771118164,2.332643940054281
2020-04-14,2.799999952316284,1.649999976158142,2.2009255502106577
2020-04-15,2.7950000762939453,1.5980000495910645,2.14105616276985
2020-04-16,2.4700000286102295,1.6859999895095825,2.20690875614157
2020-04-17,2.3450000286102295,1.753000020980835,2.226113896702083
2020-04-20,2.2699999809265137,1.9240000247955322,2.108420730223104
2020-04-21,2.1050000190734863,1.8209999799728394,2.010887160967563
2020-04-22,2.075000047683716,1.9390000104904175,1.9807007345086456
2020-04-23,2.049999952316284,1.815000057220459,1.9182995579590532
2020-04-24,2.0250000953674316,1.746000051498413,1.8224918397750145
2020-04-27,1.9950000047683716,1.819000005722046,1.8843105201123316
2020-04-28,2.0,1.7940000295639038,1.9495524595938958
2020-04-29,2.0,1.86899995803833,1.9103767505809588
2020-04-30,2.005000114440918,1.9490000009536743,1.9828984587023408
2020-05-01,2.0,1.8899999856948853,1.8750370701269636
2020-05-04,2.0,1.9930000305175781,1.8437352401204
2020-05-05,2.0199999809265137,2.134000062942505,1.8136537279322058
2020-05-06,2.0199999809265137,1.944000005722046,1.8313135956501658
2020-05-07,2.0250000953674316,1.8940000534057617,1.8498693245675413
2020-05-08,2.0299999713897705,1.8229999542236328,1.8517205907486896
2020-05-11,2.0399999618530273,1.8259999752044678,1.8124110411951535
2020-05-12,2.115000009536743,1.7200000286102295,1.6838219930897707
2020-05-13,2.115000009536743,1.6160000562667847,1.6276573184054388
2020-05-14,2.109999895095825,1.680999994277954,1.67018426620204
2020-05-15,2.1050000190734863,1.6460000276565552,1.6533500395645675
2020-05-18,2.2799999713897705,1.7829999923706055,1.5604042801657765
2020-05-19,2.2149999141693115,1.8300000429153442,1.4747574741121312
2020-05-20,2.194999933242798,1.7710000276565552,1.4284245192825924
2020-05-21,2.0950000286102295,1.7100000381469727,1.2312392605468732
2020-05-22,2.005000114440918,1.7309999465942383,1.2487337029502745
2020-05-25,,,
2020-05-26,2.0999999046325684,1.7929999828338623,1.3181378569231224
2020-05-27,2.0,1.722000002861023,1.1892626671278477
2020-05-28,2.0199999809265137,1.8270000219345093,1.1333283055941483
2020-05-29,2.065000057220459,1.8489999771118164,1.4238534164522412
2020-06-01,2.0,1.7740000486373901,1.3213837401435262
2020-06-02,2.1050000190734863,1.7769999504089355,1.581501678101354
2020-06-03,2.0999999046325684,1.8209999799728394,1.7479395630168202
2020-06-04,2.069999933242798,1.8220000267028809,1.774964673632791
2020-06-05,2.069999933242798,1.781999945640564,1.8973981996218379
2020-06-08,2.069999933242798,1.7890000343322754,1.7417191515773849
2020-06-09,2.059999942779541,1.7669999599456787,1.5921233182844476
2020-06-10,2.069999933242798,1.7799999713897705,1.594215548092791
2020-06-11,2.069999933242798,1.812999963760376,1.6621795502048105
2020-06-12,2.065000057220459,1.7309999465942383,1.7451534815244982
2020-06-15,2.062999963760376,1.6690000295639038,1.8187233146991835
2020-06-16,2.25,1.6139999628067017,1.7478463426440627
2020-06-17,2.200000047683716,1.6380000114440918,1.7202316216016023
2020-06-18,2.200000047683716,1.6380000114440918,1.7958328040912184
2020-06-19,2.2200000286102295,1.6690000295639038,1.8449521177429902
2020-06-22,2.25,1.6640000343322754,1.8001367297413862
2020-06-23,2.299999952316284,1.6369999647140503,1.9273309155652458
2020-06-24,2.240000009536743,1.597000002861023,1.8782073711106866
2020-06-25,2.2200000286102295,1.4819999933242798,1.7328058869758975
2020-06-26,2.200000047683716,1.4950000047683716,1.679037013987212
2020-06-29,2.200000047683716,1.7089999914169312,1.9214259277373484
2020-06-30,2.1500000953674316,1.7510000467300415,2.0322098732375293
2020-07-01,2.200000047683716,1.6710000038146973,1.9313854661348657
2020-07-02,2.200000047683716,1.7339999675750732,1.9604174822533411
2020-07-03,,,
2020-07-06,2.194999933242798,1.8300000429153442,2.0091352518492407
2020-07-07,2.194999933242798,1.8760000467300415,2.0308102910152495
2020-07-08,2.190000057220459,1.8240000009536743,1.9612684375581906
2020-07-09,2.1700000762939453,1.7790000438690186,1.9125684047136193
2020-07-10,2.174999952316284,1.8049999475479126,1.8112999061753992
2020-07-13,2.1549999713897705,1.7389999628067017,1.6938545386901886
2020-07-14,2.1600000858306885,1.746000051498413,1.690851362727587
2020-07-15,2.1640000343322754,1.777999997138977,1.747389559175024
2020-07-16,2.5,1.7230000495910645,1.6931711024435407
2020-07-17,2.505000114440918,1.718000054359436,1.7078157540612044
2020-07-20,2.450000047683716,1.6410000324249268,1.586318478043701
2020-07-21,2.4749999046325684,1.6749999523162842,1.6086497998364044
2020-07-22,2.5,1.680999994277954,1.6327474531584565
2020-07-23,2.569999933242798,1.784999966621399,1.6902127947818637
2020-07-24,2.5950000286102295,1.8079999685287476,1.7027077276726361
2020-07-27,2.684999942779541,1.7339999675750732,1.6341598231820182
2020-07-28,2.700000047683716,1.7999999523162842,1.7108912001397105
2020-07-29,2.6600000858306885,1.8539999723434448,1.7773964803707714
2020-07-30,2.615000009536743,1.8289999961853027,1.8043807514866366
2020-07-31,2.559999942779541,1.7990000247955322,2.096434207439855
2020-08-03,2.684999942779541,2.1010000705718994,2.348174393567279
2020-08-04,2.684999942779541,2.193000078201294,2.53573376709709
2020-08-05,2.7300000190734863,2.190999984741211,2.534848917740304
2020-08-06,2.7750000953674316,2.1649999618530273,2.762900918264297
2020-08-07,2.7850000858306885,2.23799991607666,2.760273074900639
2020-08-10,2.8399999141693115,2.1530001163482666,2.621069799560633
2020-08-11,2.875,2.1710000038146973,2.550868253439249
2020-08-12,2.880000114440918,2.1519999504089355,2.46632418805586
2020-08-13,2.884999990463257,2.181999921798706,2.5267494246764564
2020-08-14,2.8980000019073486,2.3559999465942383,2.7775148677923265
2020-08-17,4.175000190734863,2.3389999866485596,2.8415561551873685
2020-08-18,4.21999979019165,2.4170000553131104,2.9760827021133953
2020-08-19,4.090000152587891,2.4260001182556152,2.9256846678711863
2020-08-20,3.924999952316284,2.3519999980926514,2.828971910940663
2020-08-21,3.7049999237060547,2.447999954223633,2.6517387117104185
2020-08-24,3.9049999713897705,2.513000011444092,2.8907218125532674
2020-08-25,4.025000095367432,2.489000082015991,3.064436725807379
2020-08-26,4.105000019073486,2.4609999656677246,3.1738108065592914
2020-08-27,3.9749999046325684,2.5789999961853027,3.0786929534823937
2020-08-28,4.224999904632568,2.6570000648498535,3.869439945426959
2020-08-31,4.224999904632568,2.630000114440918,3.9261730276160955
2020-09-01,4.300000190734863,2.5269999504089355,3.9522620083193214
2020-09-02,4.224999904632568,2.4860000610351562,3.8823829319145275
2020-09-03,4.340000152587891,2.486999988555908,4.074699681045604
2020-09-04,4.224999904632568,2.5880000591278076,4.053009531526772
2020-09-07,,,
2020-09-08,4.320000171661377,2.4000000953674316,3.741930304332343
2020-09-09,4.25,2.4059998989105225,3.703211438515034
2020-09-10,4.309999942779541,2.322999954223633,3.638453912282056
2020-09-11,4.309999942779541,2.2690000534057617,3.6370726396113406
2020-09-14,4.309999942779541,2.309999942779541,3.7156040876392935
2020-09-15,4.308000087738037,2.361999988555908,3.790259653633118
2020-09-16,4.894999980926514,2.2669999599456787,3.9296231308908043
2020-09-17,4.84499979019165,2.0420000553131104,3.8468451316467362
2020-09-18,4.84499979019165,2.0480000972747803,3.984704160062264
2020-09-21,4.78000020980835,1.8350000381469727,3.990750592759344
2020-09-22,4.835000038146973,1.8339999914169312,4.037058633518666
2020-09-23,4.949999809265137,2.125,4.1246948850117615
2020-09-24,4.949999809265137,2.247999906539917,3.975591101877035
2020-09-25,4.974999904632568,2.1389999389648438,3.990866930950716
2020-09-28,5.074999809265137,2.1010000705718994,4.211505336446738
2020-09-29,5.099999904632568,2.561000108718872,4.203284387150426
2020-09-30,5.050000190734863,2.5269999504089355,4.571897452036127
2020-10-01,5.034999847412109,2.5269999504089355,4.52959333613065
2020-10-02,5.025000095367432,2.437999963760376,4.483526386682803
2020-10-05,5.050000190734863,2.615000009536743,4.6098581152151095
2020-10-06,5.050000190734863,2.5199999809265137,4.5984348705012
2020-10-07,5.085000038146973,2.6059999465942383,4.716384628719227
2020-10-08,5.105000019073486,2.627000093460083,4.793900640405223
2020-10-09,5.135000228881836,2.740999937057495,4.743702666687949
2020-10-12,5.135000228881836,2.88100004196167,4.793231338875913
2020-10-13,5.144999980926514,2.8550000190734863,4.708101760663833
2020-10-14,5.144999980926514,2.635999917984009,4.773275472520729
2020-10-15,5.145999908447266,2.7750000953674316,4.901356936938999
2020-10-16,6.315000057220459,2.7730000019073486,4.975188938422611
2020-10-19,6.510000228881836,2.7950000762939453,5.054284463603511
2020-10-20,6.550000190734863,2.9130001068115234,5.1376661635312395
2020-10-21,6.724999904632568,3.0230000019073486,5.153885347960239
2020-10-22,6.875,3.006999969482422,5.299887293387833
2020-10-23,7.25,2.9709999561309814,5.336152623213919
2020-10-26,7.199999809265137,3.0239999294281006,5.162006533267899
2020-10-27,7.0,3.0190000534057617,5.103465391396549
2020-10-28,6.949999809265137,2.996000051498413,5.002722725016254
2020-10-29,6.925000190734863,3.3010001182556152,4.894706464276019
2020-10-30,7.019999980926514,3.3540000915527344,4.812499007715461
2020-11-02,6.914999961853027,3.24399995803833,4.6592368168807425
2020-11-03,6.800000190734863,3.059000015258789,4.662920663792476
2020-11-04,6.855000019073486,3.0460000038146973,4.7865872381491394
2020-11-05,6.855000019073486,2.941999912261963,4.970572018333656
2020-11-06,6.90500020980835,2.888000011444092,4.814295644301322
2020-11-09,6.90500020980835,2.8589999675750732,4.8293566834145425
2020-11-10,6.90500020980835,2.9489998817443848,4.865077642668555
2020-11-11,6.90500020980835,3.0309998989105225,4.88235359777494
2020-11-12,6.900000095367432,2.9760000705718994,4.833650896445808
2020-11-13,6.89900016784668,2.994999885559082,4.926152368144877
2020-11-16,6.75,2.697000026702881,5.0321497981411225
2020-11-17,6.565000057220459,2.691999912261963,4.855697768043207
2020-11-18,6.429999828338623,2.7119998931884766,4.756591915284126
2020-11-19,6.25,2.5920000076293945,4.520992564340738
2020-11-20,6.375,2.6500000953674316,4.484707964044085
2020-11-23,6.550000190734863,2.7109999656677246,4.7072911558121495
2020-11-24,6.744999885559082,2.7750000953674316,4.824558222221419
2020-11-25,6.949999809265137,2.8959999084472656,4.85856200216702
2020-11-26,,,
2020-11-27,7.150000095367432,2.8429999351501465,5.058710912019985
2020-11-30,7.324999809265137,2.881999969482422,5.312072605620678
2020-12-01,7.324999809265137,2.880000114440918,5.216822203617004
2020-12-02,7.550000190734863,2.7799999713897705,5.274578303914108
2020-12-03,7.5,2.506999969482422,5.022305754047477
2020-12-04,7.494999885559082,2.575000047683716,5.213161063149895
2020-12-07,7.599999904632568,2.4059998989105225,5.0997099787100995
2020-12-08,7.695000171661377,2.3989999294281006,5.1282018344133
2020-12-09,7.820000171661377,2.441999912261963,5.230206543299763
2020-12-10,7.914999961853027,2.552999973297119,5.50128464798994
2020-12-11,8.074999809265137,2.5910000801086426,5.680625125245829
2020-12-14,8.164999961853027,2.681999921798706,5.904899417926839
2020-12-15,8.17300033569336,2.681999921798706,6.133198888774454
2020-12-16,10.4350004196167,2.677000045776367,5.834919308699722
2020-12-17,10.114999771118164,2.635999917984009,5.699337243815307
2020-12-18,9.65999984741211,2.700000047683716,5.709063632073238
2020-12-21,10.050000190734863,2.7049999237060547,6.013185010385129
2020-12-22,10.755000114440918,2.7799999713897705,6.324673072271792
2020-12-23,10.524999618530273,2.6080000400543213,6.252266106425163
2020-12-24,11.0,2.5179998874664307,6.306515206022751
2020-12-25,,,
2020-12-28,11.085000038146973,2.305000066757202,6.850163252327447
2020-12-29,12.100000381469727,2.4670000076293945,6.726118948908845
2020-12-30,12.795000076293945,2.421999931335449,6.823155413199421
2020-12-31,14.300000190734863,2.5390000343322754,6.894358738400872
2021-01-01,,,
2021-01-04,14.930000305175781,2.5810000896453857,7.125295595351242
2021-01-05,15.104999542236328,2.7019999027252197,6.465123878724215
2021-01-06,15.550000190734863,2.7160000801086426,6.332190091295613
2021-01-07,17.25,2.7290000915527344,6.982564476119247
2021-01-08,17.25,2.700000047683716,7.236268453242252
2021-01-11,19.700000762939453,2.746999979019165,7.902104167348475
2021-01-12,19.700000762939453,2.753000020980835,9.321898085171153
2021-01-13,18.56999969482422,2.7269999980926514,7.693177947265742
2021-01-14,18.56999969482422,2.6659998893737793,7.605121222854878
2021-01-15,18.30900001525879,2.736999988555908,7.19388759628151
2021-01-18,,,
2021-01-19,8.520000457763672,2.5460000038146973,7.194344130045523
2021-01-20,9.015000343322754,2.5390000343322754,7.20789800742107
2021-01-21,8.484999656677246,2.490999937057495,7.124857695266298
2021-01-22,8.854999542236328,2.446000099182129,7.660985668132567
2021-01-25,8.609999656677246,2.6019999980926514,7.190388293028395
2021-01-26,8.5600004196167,2.6559998989105225,6.945285885236124
2021-01-27,8.614999771118164,2.759999990463257,7.022595852240151
2021-01-28,8.850000381469727,2.6640000343322754,7.4184369600864075
2021-01-29,8.869999885559082,2.563999891281128,7.040420023570115
2021-02-01,8.520000457763672,2.8499999046325684,6.445684992435
2021-02-02,8.430000305175781,2.8450000286102295,6.455266138523433
2021-02-03,8.364999771118164,2.7890000343322754,6.300038538882036
2021-02-04,8.34000015258789,2.934999942779541,6.395313518891504
2021-02-05,8.385000228881836,2.86299991607666,6.446322268905177
2021-02-08,8.430000305175781,2.881999969482422,7.1261505939646765
2021-02-09,8.305000305175781,2.8350000381469727,6.728040227871502
2021-02-10,8.279999732971191,2.9110000133514404,6.5928213094017
2021-02-11,8.265000343322754,2.868000030517578,6.1725107527142535
2021-02-12,8.263999938964844,2.9119999408721924,6.264863701826116
2021-02-15,,,
2021-02-16,6.349999904632568,3.128999948501587,5.943425120702282
2021-02-17,6.304999828338623,3.2190001010894775,5.86194843532566
2021-02-18,6.599999904632568,3.0820000171661377,6.11934124860673
2021-02-19,6.400000095367432,3.069000005722046,5.8669803793980195
2021-02-22,6.255000114440918,2.953000068664551,5.672234701664598
2021-02-23,6.230000019073486,2.878999948501587,5.794561840375451
2021-02-24,6.039999961853027,2.8540000915527344,5.833884038961855
2021-02-25,5.804999828338623,2.7769999504089355,5.684373409126282
2021-02-26,6.195000171661377,2.7709999084472656,5.593722003109024
2021-03-01,5.925000190734863,2.7769999504089355,5.697541746496042
2021-03-02,5.875,2.8389999866485596,5.605243011316646
2021-03-03,5.875,2.815999984741211,5.49902929432543
2021-03-04,6.0,2.746000051498413,5.626231858031872
2021-03-05,6.0,2.7009999752044678,5.740093355518252
2021-03-08,6.0,2.6640000343322754,5.644752297766108
2021-03-09,6.010000228881836,2.6619999408721924,5.878962610101392
2021-03-10,6.0,2.691999912261963,6.1477161178371595
2021-03-11,6.054999828338623,2.6679999828338623,6.335281678513653
2021-03-12,6.070000171661377,2.5999999046325684,6.481344624780874
2021-03-15,6.077000141143799,2.4839999675750732,6.279704368449884
2021-03-16,6.53000020980835,2.562000036239624,6.172601416182999
2021-03-17,6.650000095367432,2.5280001163482666,6.26824631726798
2021-03-18,6.565000057220459,2.4809999465942383,6.237233282557412
2021-03-19,6.425000190734863,2.5350000858306885,6.030727429338969
2021-03-22,6.625,2.5820000171661377,6.284608630108228
2021-03-23,6.855000019073486,2.507999897003174,6.431665718565516
2021-03-24,6.855000019073486,2.5179998874664307,6.45103799344878
2021-03-25,6.75,2.569999933242798,6.3583534633460195
2021-03-26,6.929999828338623,2.556999921798706,6.454361901369829
2021-03-29,6.864999771118164,2.5859999656677246,6.372501228830838
2021-03-30,6.934999942779541,2.622999906539917,6.487508276890258
2021-03-31,7.019999980926514,2.6080000400543213,6.526666813041281
2021-04-01,6.925000190734863,2.6389999389648438,6.5897326631061475
2021-04-02,,,
2021-04-05,6.925000190734863,2.510999917984009,6.611833606388291
2021-04-06,6.96999979019165,2.4560000896453857,6.85165697733467
2021-04-07,6.980000019073486,2.5199999809265137,6.711444870287297
2021-04-08,6.985000133514404,2.5220000743865967,6.60846696649935
2021-04-09,6.985000133514404,2.5260000228881836,6.614392705086208
2021-04-12,7.005000114440918,2.561000108718872,6.853606561208392
2021-04-13,7.014999866485596,2.61899995803833,6.812884493758105
2021-04-14,7.014999866485596,2.618000030517578,6.89500406857045
2021-04-15,7.017000198364258,2.6579999923706055,7.117183639649993
2021-04-16,8.244999885559082,2.680000066757202,7.206907615233329
2021-04-19,8.664999961853027,2.749000072479248,7.34584933157108
2021-04-20,8.649999618530273,2.7269999980926514,7.436519642028905
2021-04-21,8.550000190734863,2.691999912261963,7.444425644537234
2021-04-22,8.550000190734863,2.749000072479248,7.539470630561913
2021-04-23,8.199999809265137,2.7300000190734863,7.0584918290951135
2021-04-26,8.25,2.7899999618530273,7.0866659405921855
2021-04-27,8.600000381469727,2.872999906539917,7.5793726979513325
2021-04-28,8.600000381469727,2.924999952316284,7.637940501276455
2021-04-29,8.800000190734863,2.9110000133514404,8.002879995533897
2021-04-30,8.895000457763672,2.930999994277954,8.276064850022486
2021-05-03,8.904999732971191,2.9660000801086426,8.395109277377962
2021-05-04,9.005000114440918,2.9670000076293945,8.148074523253365
2021-05-05,8.970000267028809,2.937999963760376,8.437292825031344
2021-05-06,9.0600004196167,2.927999973297119,8.562543578454287
2021-05-07,9.045000076293945,2.9579999446868896,8.467792466360063
2021-05-10,9.119999885559082,2.931999921798706,8.985622052942404
2021-05-11,9.114999771118164,2.9549999237060547,9.182202699598038
2021-05-12,9.125,2.9690001010894775,9.403801036930867
2021-05-13,9.125,2.9730000495910645,9.29251981403456
2021-05-14,9.131999969482422,2.9609999656677246,9.496887833440889
2021-05-17,10.329999923706055,3.1089999675750732,9.369176999228246
2021-05-18,9.989999771118164,3.01200008392334,8.839742274864372
2021-05-19,9.470000267028809,2.9639999866485596,8.120073441604859
2021-05-20,10.050000190734863,2.924999952316284,8.806767091821026
2021-05-21,9.979999542236328,2.9059998989105225,8.88418739707168
2021-05-24,10.074999809265137,2.885999917984009,8.84105871246335
2021-05-25,10.600000381469727,2.9130001068115234,9.375771194736842
2021-05-26,10.625,2.9839999675750732,9.48658483740385
2021-05-27,10.375,2.9579999446868896,9.005082163807264
2021-05-28,10.399999618530273,2.9860000610351562,8.909032743164982
2021-05-31,,,
2021-06-01,10.649999618530273,3.1040000915527344,9.312680993924136
2021-06-02,10.625,3.075000047683716,9.211668470319742
2021-06-03,10.625,3.0409998893737793,9.198549644663661
2021-06-04,10.604999542236328,3.0969998836517334,9.172652924064751
2021-06-07,10.675000190734863,3.069999933242798,9.447280335316803
2021-06-08,10.850000381469727,3.128000020980835,9.935024328139361
2021-06-09,10.899999618530273,3.128999948501587,10.09647589109195
2021-06-10,10.925000190734863,3.1489999294281006,10.241523774695356
2021-06-11,10.920000076293945,3.2960000038146973,9.933906146489386
2021-06-14,10.920000076293945,3.3519999980926514,10.225526274879709
2021-06-15,10.923999786376953,3.240000009536743,9.995874180724938
2021-06-16,11.630000114440918,3.250999927520752,9.9625555056482
2021-06-17,11.595000267028809,3.253000020980835,9.952961245426449
2021-06-18,11.869999885559082,3.2149999141693115,10.267114504494899
2021-06-21,11.949999809265137,3.190999984741211,10.305937338555138
2021-06-22,12.399999618530273,3.257999897003174,10.730732407345986
2021-06-23,12.604999542236328,3.3329999446868896,11.035882291835437
2021-06-24,12.625,3.4179999828338623,11.196968423042
2021-06-25,12.755000114440918,3.496000051498413,11.32367037881647
2021-06-28,12.699999809265137,3.617000102996826,11.30129528040475
2021-06-29,12.975000381469727,3.630000114440918,11.707247419861805
2021-06-30,13.109999656677246,3.6500000953674316,12.077039193548936
2021-07-01,13.229999542236328,3.6610000133514404,12.55976773720552
2021-07-02,13.114999771118164,3.700000047683716,12.43889486681744
2021-07-05,,,
2021-07-06,12.885000228881836,3.63700008392334,11.858588081322246
2021-07-07,12.6850004196167,3.5959999561309814,11.206959155248015
2021-07-08,12.9350004196167,3.687999963760376,11.514117994355956
2021-07-09,13.0,3.6740000247955322,12.720283622363358
2021-07-12,13.010000228881836,3.749000072479248,12.057038114993892
2021-07-13,12.970000267028809,3.696000099182129,12.332238452016853
2021-07-14,12.975000381469727,3.6600000858306885,12.001425020771517
2021-07-15,12.972999572753906,3.614000082015991,11.721317695882043
2021-07-16,13.960000038146973,3.6740000247955322,12.061759172058336
2021-07-19,14.1899995803833,3.7790000438690186,12.343419022849526
2021-07-20,14.03499984741211,3.875999927520752,12.155056205984849
2021-07-21,14.3100004196167,3.9590001106262207,12.415801868766918
2021-07-22,14.274999618530273,4.002999782562256,12.487091576905497
2021-07-23,14.180000305175781,4.059999942779541,12.256828331063309
2021-07-26,14.59000015258789,4.1020002365112305,12.737529434366559
2021-07-27,14.805000305175781,3.9709999561309814,13.008618367423853
2021-07-28,15.085000038146973,4.044000148773193,13.755992996489795
2021-07-29,15.25,4.059000015258789,14.288055657793938
2021-07-30,14.755000114440918,3.9140000343322754,14.206066617227535
2021-08-02,15.46500015258789,3.934999942779541,14.660943804313225
2021-08-03,15.34000015258789,4.0269999504089355,14.353640676278129
2021-08-04,15.324999809265137,4.1579999923706055,14.6986893604359
2021-08-05,15.399999618530273,4.139999866485596,14.883137797235461
2021-08-06,15.699999809265137,4.139999866485596,14.956992923968649
2021-08-09,15.760000228881836,4.059999942779541,14.733707511826612
2021-08-10,15.800000190734863,4.089000225067139,15.362873365277059
2021-08-11,15.649999618530273,4.059000015258789,15.80038262183035
2021-08-12,15.664999961853027,3.933000087738037,15.785833575437353
2021-08-13,15.654999732971191,3.8610000610351562,15.350699714584048
2021-08-16,17.989999771118164,3.946000099182129,16.58859889567081
2021-08-17,17.479999542236328,3.8369998931884766,16.209169762123672
2021-08-18,16.770000457763672,3.8519999980926514,15.575805495020358
2021-08-19,15.180000305175781,3.8299999237060547,13.855648645345186
2021-08-20,15.574999809265137,3.8510000705718994,14.354135767354451
2021-08-23,16.34000015258789,3.944999933242798,14.28938541555504
2021-08-24,16.850000381469727,3.8959999084472656,15.444818817119167
2021-08-25,17.030000686645508,3.8970000743865967,15.599025818261993
2021-08-26,17.2450008392334,4.184000015258789,15.800887521236461
2021-08-27,17.700000762939453,4.369999885559082,16.472063049422054
2021-08-30,17.719999313354492,4.304999828338623,17.179450530852407
2021-08-31,18.219999313354492,4.376999855041504,17.404238238564943
2021-09-01,18.020000457763672,4.614999771118164,17.387279332609918
2021-09-02,18.459999084472656,4.640999794006348,18.016778653752706
2021-09-03,18.459999084472656,4.711999893188477,17.92785255341324
2021-09-06,,,
2021-09-07,18.684999465942383,4.567999839782715,18.76206024506652
2021-09-08,18.649999618530273,4.914000034332275,19.191302372711657
2021-09-09,18.625,5.031000137329102,19.599548686881768
2021-09-10,18.649999618530273,4.938000202178955,20.07356814248493
2021-09-13,18.81999969482422,5.230999946594238,21.214088743851992
2021-09-14,18.934999465942383,5.260000228881836,22.766744661975018
2021-09-15,19.018999099731445,5.460000038146973,24.463505761878448
2021-09-16,23.420000076293945,5.335000038146973,21.91168047599
2021-09-17,25.0,5.105000019073486,22.453043650535324
2021-09-20,27.184999465942383,4.985000133514404,25.892825372459246
2021-09-21,27.524999618530273,4.804999828338623,25.365707645652215
2021-09-22,26.975000381469727,4.804999828338623,24.631867988192496
2021-09-23,26.799999237060547,4.97599983215332,23.870045898293125
2021-09-24,27.4950008392334,5.139999866485596,24.168691744190028
2021-09-27,29.19499969482422,5.705999851226807,26.286511907217815
2021-09-28,29.350000381469727,5.841000080108643,26.933140252638417
2021-09-29,30.0049991607666,5.4770002365112305,29.664187500774155
2021-09-30,31.094999313354492,5.867000102996826,33.24545844924927
2021-10-01,31.06999969482422,5.61899995803833,31.76026651581175
2021-10-04,31.559999465942383,5.765999794006348,32.879971303387826
2021-10-05,35.064998626708984,6.311999797821045,39.50681400335568
2021-10-06,34.04999923706055,5.675000190734863,36.769989335393916
2021-10-07,33.08000183105469,5.677000045776367,32.70990338338765
2021-10-08,32.060001373291016,5.565000057220459,29.68066260632787
2021-10-11,33.08000183105469,5.34499979019165,28.88663100001942
2021-10-12,32.900001525878906,5.505000114440918,29.01913962143177
2021-10-13,33.11000061035156,5.590000152587891,31.646228489539933
2021-10-14,33.30500030517578,5.686999797821045,34.73483301385997
2021-10-15,33.25400161743164,5.409999847412109,31.814838153951214
2021-10-18,34.34000015258789,4.988999843597412,31.92683126555061
2021-10-19,34.88999938964844,5.0879998207092285,30.61130933289976
2021-10-20,35.55500030517578,5.170000076293945,31.858694826283525
2021-10-21,33.45500183105469,5.114999771118164,30.217975654609788
2021-10-22,33.255001068115234,5.28000020980835,29.757731819588564
2021-10-25,33.57500076293945,5.8979997634887695,30.240690028647055
2021-10-26,34.20500183105469,5.881999969482422,30.115901267815175
2021-10-27,33.904998779296875,6.202000141143799,29.511937362413992
2021-10-28,32.0099983215332,5.7820000648498535,26.189344142512113
2021-10-29,30.0,5.426000118255615,22.211182585312525
2021-11-01,29.204999923706055,5.185999870300293,22.225619847369313
2021-11-02,30.80500030517578,5.541999816894531,22.983628446071137
2021-11-03,32.755001068115234,5.670000076293945,25.976351167273787
2021-11-04,32.005001068115234,5.716000080108643,24.979991898009185
2021-11-05,31.6200008392334,5.515999794006348,25.070571118594522
2021-11-08,32.14500045776367,5.427000045776367,26.811117592711348
2021-11-09,31.760000228881836,4.979000091552734,24.659827527343577
2021-11-10,31.139999389648438,4.880000114440918,23.831024882538248
