Date,DE_price(EUR/MWh),IT_price(EUR/MWh)
2022-05-04,232.4416666666667,246.98874999999998
2022-05-05,234.51791666666668,257.9108333333333
2022-05-06,225.67708333333334,259.2366666666667
2022-05-07,199.73416666666665,211.07791666666665
2022-05-08,172.10458333333335,199.50333333333333
2022-05-09,217.38250000000002,245.6966666666667
2022-05-10,182.39916666666667,230.3970833333333
2022-05-11,154.715,235.61708333333334
2022-05-12,174.02791666666667,224.31958333333333
2022-05-13,165.74416666666667,249.365
2022-05-14,155.95208333333332,210.85833333333335
2022-05-15,146.44083333333333,214.41708333333335
2022-05-16,213.66958333333332,238.40374999999997
2022-05-17,225.54208333333335,238.05083333333334
2022-05-18,206.45333333333335,229.08041666666668
2022-05-19,211.85541666666666,243.49958333333333
2022-05-20,203.08333333333334,245.25208333333333
2022-05-21,107.80083333333334,211.93125
2022-05-22,164.96875,191.46833333333333
2022-05-23,181.24041666666665,222.68833333333336
2022-05-24,171.10625000000002,222.22583333333333
2022-05-25,171.00791666666666,212.34624999999997
2022-05-26,64.56041666666667,223.56541666666666
2022-05-27,41.92208333333333,244.27916666666667
2022-05-28,48.74458333333334,201.225
2022-05-29,160.30291666666668,187.94375
2022-05-30,225.38,219.77041666666665
2022-05-31,211.98416666666665,228.55041666666668
2022-06-01,212.73041666666666,241.92291666666665
2022-06-02,187.8166666666667,212.5533333333333
2022-06-03,184.67208333333335,266.64458333333334
2022-06-04,161.61708333333334,210.15833333333333
2022-06-05,136.22416666666666,200.85166666666666
2022-06-06,96.48708333333333,243.76874999999998
2022-06-07,185.3791666666667,215.05208333333334
2022-06-08,190.58291666666665,196.75416666666663
2022-06-09,185.78083333333333,188.19416666666666
2022-06-10,186.67708333333334,203.71708333333333
2022-06-11,133.48125000000002,188.26083333333335
2022-06-12,116.00541666666668,165.35875000000001
2022-06-13,165.58583333333334,206.77374999999998
2022-06-14,196.82666666666668,217.64583333333334
2022-06-15,214.85958333333335,250.72875
2022-06-16,205.83624999999998,279.93541666666664
2022-06-17,251.93125,324.69083333333333
2022-06-18,192.65166666666667,293.14125
2022-06-19,157.29958333333335,255.99291666666667
2022-06-20,269.3183333333333,292.48291666666665
2022-06-21,289.9941666666667,305.38916666666665
2022-06-22,323.5725,331.78541666666666
2022-06-23,290.49833333333333,357.34666666666664
2022-06-24,276.84250000000003,317.665
2022-06-25,242.58833333333334,304.7270833333333
2022-06-26,202.04916666666668,285.4375
2022-06-27,315.7808333333333,350.08958333333334
2022-06-28,331.4241666666667,385.87208333333336
2022-06-29,316.43,334.2558333333333
2022-06-30,324.51708333333335,365.37833333333333
2022-07-01,314.6408333333333,374.20416666666665
2022-07-02,217.56041666666667,355.5075
2022-07-03,203.83249999999998,372.93833333333333
2022-07-04,297.295,380.93208333333337
2022-07-05,317.60083333333336,414.26624999999996
2022-07-06,295.86083333333335,428.10083333333336
2022-07-07,211.03666666666666,413.285
2022-07-08,304.6379166666667,403.92625
2022-07-09,127.01125,331.43916666666667
2022-07-10,134.81541666666666,323.23333333333335
2022-07-11,378.7191666666667,415.2654166666667
2022-07-12,379.18625,425.535
2022-07-13,352.02708333333334,415.05
2022-07-14,362.85999999999996,442.8775
2022-07-15,332.62333333333333,441.5495833333334
